,primary_photo,source,tags,list_date,price_reduced_amount,matterport,state,city,year_built,baths_3qtr,sold_price,baths_full,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,brand_name
2833,{'href': 'https://ap.rdcpix.com/249c360f30b347590ae38269cdf42b14l-b3751035745s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","forced_air, single_story",2023-11-25T21:32:27.000000Z,,False,Kentucky,Frankfort,,0.0,184900.0,1.0,1.0,34848.0,1248.0,2.0,other,0,0.0,1.0,3.0,single_family,essentials
2834,{'href': 'https://ap.rdcpix.com/184b8fbaa7da0ffb763a05b1ee31eeb4l-m3717820520s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","forced_air, two_or_more_stories, investment_opportunity",2023-11-14T22:03:24.000000Z,,False,Kentucky,Frankfort,1974.0,0.0,345000.0,4.0,0.0,9750.0,,4.0,other,0,0.0,2.0,8.0,multi_family,essentials
2835,{'href': 'https://ap.rdcpix.com/ed3ee2bd91f746970c40a1a12676f016l-m1551761802s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, fireplace, forced_air, hardwood_floors, view, two_or_more_stories, big_lot",2023-12-02T12:05:36.000000Z,,False,Kentucky,Frankfort,,0.0,350000.0,2.0,0.0,11021.0,2946.0,2.0,other,0,0.0,2.0,3.0,single_family,essentials
2836,{'href': 'https://ap.rdcpix.com/f84009cca71a2e01f5f2678c3a0b8c1bl-m2008178826s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, hardwood_floors, laundry_room, view, basement, single_story, big_yard",2023-09-08T14:13:01.000000Z,10000.0,False,Kentucky,Frankfort,,0.0,60000.0,1.0,0.0,7500.0,900.0,1.0,other,0,0.0,1.0,2.0,single_family,essentials
2837,{'href': 'https://ap.rdcpix.com/112ee6f042fba67e33ee900c3a2fc540l-m532306316s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'Capital Realty and Investments'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, community_security_features, dining_room, dishwasher, forced_air, laundry_room, view, two_or_more_stories, garage_1_or_more, updated_kitchen",2023-11-07T01:32:31.000000Z,2500.0,False,Kentucky,Frankfort,2000.0,0.0,250000.0,2.0,0.0,7841.0,1620.0,2.0,other,0,1.0,2.0,4.0,single_family,basic_opt_in
2838,{'href': 'https://ap.rdcpix.com/bb5feb6134b8bd0cd5861f9b6aec7fb8l-b569183221s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, forced_air, hardwood_floors, laundry_room, view, basement, single_story, big_lot, park, shopping",2023-11-03T15:04:41.000000Z,,False,Kentucky,Frankfort,1965.0,0.0,164900.0,2.0,0.0,30231.0,1310.0,2.0,other,0,0.0,1.0,2.0,single_family,basic_opt_in
2839,{'href': 'https://ap.rdcpix.com/3cfbd46d3f6fb021fba18304fdc4af6el-m3950012136s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'Keller Williams Commonwealth'}, {'office_name': 'Keller Williams Commonwealth'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dishwasher, forced_air, laundry_room, view, basement, single_story, garage_1_or_more, updated_kitchen, fenced_yard, front_porch, trails, groundscare",2023-11-10T16:07:17.000000Z,,False,Kentucky,Frankfort,,0.0,169900.0,1.0,0.0,,800.0,1.0,other,0,0.0,1.0,2.0,single_family,essentials
2840,{'href': 'https://ap.rdcpix.com/9cca5985ff6ac35d496c985a8673774dl-m3188873407s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dining_room, family_room, fireplace, view, basement, two_or_more_stories, garage_1_or_more, vaulted_ceiling, coffer_ceiling, corner_lot, big_lot, ensuite",2023-10-01T13:43:16.000000Z,10000.0,False,Kentucky,Frankfort,1972.0,0.0,415000.0,3.0,2.0,,3656.0,5.0,other,0,0.0,2.0,4.0,single_family,basic_opt_in
2841,{'href': 'https://ap.rdcpix.com/4e12a74e1bf3c4295f401fd3ce17d3e5l-m1774128053s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","dishwasher, laundry_room, single_story, big_lot, groundscare",2023-08-15T15:23:16.000000Z,,False,Kentucky,Frankfort,2004.0,0.0,195000.0,2.0,0.0,287060.0,1404.0,2.0,other,0,0.0,1.0,3.0,single_family,essentials
2842,{'href': 'https://ap.rdcpix.com/4609e6362382ab375f19980c3095fdecl-b53913067s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dining_room, dishwasher, laundry_room, view, two_or_more_stories, garage_1_or_more, ensuite",2023-11-02T14:32:19.000000Z,8000.0,False,Kentucky,Frankfort,2020.0,0.0,190000.0,2.0,1.0,2526.0,1517.0,3.0,townhouse,0,1.0,2.0,2.0,townhomes,essentials
2843,{'href': 'https://ap.rdcpix.com/1439e8ab875868ee21aba37851614fc3l-m853132101s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","community_outdoor_space, basement, single_story",2023-11-20T12:07:27.000000Z,,False,Kentucky,Frankfort,,0.0,125000.0,2.0,0.0,43560.0,2652.0,2.0,other,0,0.0,1.0,3.0,single_family,essentials
2844,{'href': 'https://ap.rdcpix.com/102fbd36bf280dab16fe129f6cd47a4cl-b2748032800s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","hardwood_floors, basement, two_or_more_stories, fenced_yard, front_porch, views",2023-08-04T20:04:40.000000Z,5100.0,False,Kentucky,Frankfort,1940.0,0.0,258000.0,2.0,0.0,22695.0,1970.0,2.0,other,0,0.0,2.0,3.0,single_family,basic_opt_in
2845,{'href': 'https://ap.rdcpix.com/4ba07434c2c7dd4865d058df8c1bc9d6l-m2373185714s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","fireplace, hardwood_floors, laundry_room, single_story, big_lot, trails",2023-09-28T17:04:29.000000Z,5000.0,True,Kentucky,Frankfort,1976.0,0.0,200000.0,1.0,0.0,220849.0,1776.0,1.0,other,0,0.0,1.0,3.0,single_family,essentials
2846,{'href': 'https://ap.rdcpix.com/6a572de9c06092ac0894dc8fd7f9792el-b3292802887s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","community_outdoor_space, dining_room, fireplace, hardwood_floors, laundry_room, swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, front_porch, views",2023-08-09T13:12:39.000000Z,5000.0,False,Kentucky,Frankfort,2000.0,0.0,637500.0,3.0,0.0,333887.0,3587.0,3.0,other,0,2.0,2.0,4.0,single_family,essentials
2847,{'href': 'https://ap.rdcpix.com/2c0f58e3f93e47190f02497b9d06902el-m3726172093s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","community_outdoor_space, dining_room, fireplace, laundry_room, swimming_pool, single_story, high_ceiling, big_lot, new_roof",2023-09-21T19:23:00.000000Z,15000.0,False,Kentucky,Frankfort,1999.0,0.0,179000.0,2.0,0.0,145490.0,1250.0,2.0,other,0,0.0,1.0,3.0,mobile,basic_opt_in
2848,{'href': 'https://ap.rdcpix.com/93923ded5061cd56bcdf8f669a83e2e4l-m4001102492s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, forced_air, hardwood_floors, view, swimming_pool, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, master_bedroom",2023-11-09T15:02:59.000000Z,15100.0,False,Kentucky,Frankfort,2004.0,0.0,318000.0,2.0,1.0,11238.0,2132.0,3.0,other,0,2.0,2.0,3.0,single_family,basic_opt_in
2849,{'href': 'https://ap.rdcpix.com/b634e9210f85b6791814abb620a8afbbl-m1506511376s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","laundry_room, single_story, garage_1_or_more, floor_plan, big_lot, farm, ranch",2023-10-27T21:42:49.000000Z,,False,Kentucky,Frankfort,,0.0,125000.0,1.0,0.0,87120.0,1161.0,1.0,other,0,0.0,1.0,3.0,single_family,essentials
2850,{'href': 'https://ap.rdcpix.com/02ce8dd71e23b3aeb5e39cd6a2957678l-b3810857981s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'CENTURY 21 Simpson & Associates'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, dishwasher, forced_air, hardwood_floors, laundry_room, view, single_story, updated_kitchen, fenced_yard, farm, ranch",2023-10-18T18:34:02.000000Z,,False,Kentucky,Frankfort,1975.0,0.0,125000.0,1.0,0.0,,1000.0,1.0,other,0,0.0,1.0,3.0,single_family,essentials
2851,{'href': 'https://ap.rdcpix.com/4cdf2e044ea13d212aba3a7fc50bd0d4l-b620409908s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, community_security_features, dining_room, dishwasher, hardwood_floors, laundry_room, view, single_story, garage_1_or_more, garage_2_or_more, front_porch",2023-10-25T07:23:38.000000Z,5000.0,False,Kentucky,Frankfort,2014.0,0.0,225000.0,2.0,0.0,,1332.0,2.0,other,0,2.0,1.0,3.0,single_family,basic_opt_in
2852,{'href': 'https://ap.rdcpix.com/848e04ba63d47cd82bf7183f42081de6l-b938750968s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, forced_air, hardwood_floors, view, single_story, fenced_yard, farm, ranch",2023-08-31T19:34:14.000000Z,6000.0,False,Kentucky,Frankfort,,0.0,138000.0,1.0,0.0,8125.0,1000.0,1.0,other,0,0.0,1.0,3.0,single_family,essentials
2853,{'href': 'https://ap.rdcpix.com/614ee80847e5ba98dba3deacf312c5f8l-b2203332441s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dishwasher, fireplace, laundry_room, view, basement, single_story, garage_1_or_more, garage_2_or_more, granite_kitchen, fenced_yard, ensuite, farm, ranch",2023-11-08T23:42:33.000000Z,,False,Kentucky,Frankfort,,0.0,260000.0,3.0,0.0,12197.0,2300.0,3.0,other,0,2.0,1.0,3.0,single_family,advantage_brand
2854,{'href': 'https://ap.rdcpix.com/88060fe046d6ad102b80a674f7d8dc9bl-m2292999171s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dining_room, forced_air, laundry_room, view, basement, single_story, big_yard, front_porch, rental_property, efficient, investment_opportunity",2023-10-20T16:54:39.000000Z,,False,Kentucky,Frankfort,,0.0,133000.0,3.0,0.0,9000.0,1553.0,3.0,other,0,0.0,1.0,3.0,single_family,basic_opt_in
2855,,"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}",two_or_more_stories,2023-12-08T15:17:23.000000Z,,False,Kentucky,Frankfort,,0.0,318000.0,2.0,0.0,9000.0,,2.0,other,0,0.0,2.0,4.0,multi_family,basic_opt_in
2856,{'href': 'https://ap.rdcpix.com/9ed42a9238513cb276a3428852b4b114l-m534910528s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, dishwasher, forced_air, view, washer_dryer, single_story, garage_1_or_more, big_yard, farm, ranch, new_roof, shopping, fixer_upper",2023-11-07T20:52:27.000000Z,,False,Kentucky,Frankfort,1973.0,0.0,205500.0,2.0,0.0,436.0,1509.0,2.0,other,0,0.0,1.0,4.0,single_family,essentials
2857,{'href': 'https://ap.rdcpix.com/387c5b52437cb77ac8c3073a1cea6317l-m2352659938s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","community_outdoor_space, dining_room, dishwasher, fireplace, laundry_room, single_story, garage_1_or_more, garage_2_or_more, front_porch, big_lot, farm, ranch, pond",2023-04-24T23:33:43.000000Z,10000.0,False,Kentucky,Frankfort,,0.0,405000.0,2.0,0.0,346302.0,2525.0,2.0,other,0,2.0,1.0,4.0,single_family,basic_opt_in
2858,{'href': 'https://ap.rdcpix.com/67b32e3c10e547ece6c8a7e927b48dbdl-m3562683892s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'Tru Life Real Estate'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dining_room, dishwasher, forced_air, hardwood_floors, laundry_room, view, swimming_pool, basement, two_or_more_stories, garage_1_or_more, modern_kitchen, large_kitchen, floor_plan, farm, ranch",2023-10-16T00:53:03.000000Z,,False,Kentucky,Frankfort,1961.0,0.0,293000.0,2.0,1.0,26484.0,2548.0,3.0,other,0,0.0,2.0,4.0,single_family,basic_opt_in
2859,{'href': 'https://ap.rdcpix.com/60b0d3cadbe9fffe6052fcdb2d137befl-m4191906910s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","forced_air, single_story, big_lot, investment_opportunity",2023-10-05T02:33:06.000000Z,,False,Kentucky,Frankfort,1984.0,0.0,215000.0,2.0,2.0,,2030.0,4.0,other,0,0.0,1.0,4.0,multi_family,essentials
2860,{'href': 'https://ap.rdcpix.com/2825a56e9fab881f79e3444a94c78b77l-m3011295893s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, forced_air, view, single_story, garage_1_or_more, fenced_yard",2023-10-12T22:13:11.000000Z,,False,Kentucky,Frankfort,2001.0,0.0,245000.0,2.0,0.0,6534.0,1580.0,2.0,other,0,0.0,1.0,3.0,single_family,essentials
2861,{'href': 'https://ap.rdcpix.com/eace06963aae2f731c2f6654bf36e8d8l-m358233905s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dining_room, dishwasher, fireplace, forced_air, hardwood_floors, laundry_room, recreation_facilities, view, basement, two_or_more_stories, garage_1_or_more, vaulted_ceiling, ensuite, park",2023-10-03T17:12:44.000000Z,,False,Kentucky,Frankfort,1960.0,0.0,340000.0,3.0,1.0,14985.0,3386.0,4.0,other,0,0.0,2.0,4.0,single_family,essentials
2862,{'href': 'https://ap.rdcpix.com/d3e3cdab359cfc1c4f23dfa36afaf3f8l-m1811029075s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': 'Bluegrass Home Group'}, {'office_name': 'Bluegrass Home Group'}], 'spec_id': None, 'type': 'mls'}","community_outdoor_space, dining_room, forced_air, hardwood_floors, washer_dryer, basement, single_story, big_lot, shopping",2023-11-06T15:12:36.000000Z,,False,Kentucky,Frankfort,,0.0,175550.0,2.0,0.0,36024.0,1758.0,2.0,other,0,0.0,1.0,4.0,single_family,basic_opt_in
2863,{'href': 'https://ap.rdcpix.com/ab3de97b146df07e3704a794ab116734l-m465070910s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, fireplace, hardwood_floors, laundry_room, view, basement, two_or_more_stories, garage_1_or_more, modern_kitchen, large_kitchen, vaulted_ceiling, new_roof",2023-10-19T22:13:02.000000Z,,False,Kentucky,Frankfort,2004.0,0.0,430000.0,2.0,2.0,11979.0,3432.0,4.0,other,0,0.0,2.0,3.0,single_family,essentials
2864,{'href': 'https://ap.rdcpix.com/061596ef99c2a242c3d34451b091c81al-m3740704153s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'Coldwell Banker Larry Rogers Realty, Inc'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","carport, city_view, view, single_story, corner_lot, maintenance",2023-07-17T20:12:55.000000Z,9000.0,False,Kentucky,Frankfort,1978.0,0.0,165000.0,1.0,1.0,,1445.0,2.0,other,0,0.0,1.0,3.0,single_family,basic_opt_in
2865,{'href': 'https://ap.rdcpix.com/c4cd724681180a3c99bde25414d2f720l-m1713121388s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, hardwood_floors, view, two_or_more_stories, rental_property",2023-10-16T21:33:10.000000Z,10000.0,False,Kentucky,Frankfort,,0.0,115000.0,3.0,0.0,7318.0,3500.0,3.0,other,0,0.0,2.0,4.0,single_family,essentials
2866,{'href': 'https://ap.rdcpix.com/18750b18bedcac8c321b32b12d280e17l-m1657239194s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}, {'office_name': None}, {'office_name': 'Marshall Lane Real Estate'}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dining_room, dishwasher, hardwood_floors, laundry_room, view, basement, single_story, garage_1_or_more, garage_2_or_more, storm_shelter, front_porch, ensuite",2023-11-24T16:12:30.000000Z,,False,Kentucky,Frankfort,2000.0,0.0,290000.0,3.0,0.0,8712.0,2070.0,3.0,other,0,2.0,1.0,3.0,single_family,basic_opt_in
2867,{'href': 'https://ap.rdcpix.com/1679420b10888d858b69d0c2511c78ebl-m4034688081s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'Noel Auctioneers and Real Estate Advisors'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dining_room, hardwood_floors, laundry_room, view, single_story, garage_1_or_more, garage_2_or_more, high_ceiling, golf_course",2023-11-02T17:43:46.000000Z,,False,Kentucky,Frankfort,2008.0,0.0,220000.0,2.0,0.0,,1485.0,2.0,condo,0,2.0,1.0,2.0,condos,basic_opt_in
2868,{'href': 'https://ap.rdcpix.com/c476ccd1e5b8b32e1fe62465b98381c6l-b1035938603s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dining_room, disability_features, dishwasher, fireplace, hardwood_floors, laundry_room, view, basement, single_story, garage_1_or_more, garage_2_or_more, modern_kitchen, open_kitchen, handicap_access, farm, ranch",2023-10-30T14:53:02.000000Z,30900.0,False,Kentucky,Frankfort,2007.0,0.0,412000.0,3.0,0.0,,4004.0,3.0,other,0,2.0,1.0,4.0,single_family,essentials
2869,{'href': 'https://ap.rdcpix.com/9e2222c7e50a6b652306b012e7dd62e3l-b477736820s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dining_room, dishwasher, fireplace, forced_air, laundry_room, view, single_story, garage_1_or_more, garage_2_or_more, fenced_yard, vaulted_ceiling, new_roof",2023-10-25T19:23:27.000000Z,,False,Kentucky,Frankfort,1998.0,0.0,292000.0,2.0,0.0,,1540.0,2.0,other,0,2.0,1.0,3.0,single_family,essentials
2870,{'href': 'https://ap.rdcpix.com/8380c1170e3d337dc2fe0f72e3e45a5bl-m3459799951s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","community_outdoor_space, dishwasher, fireplace, hardwood_floors, lake_view, laundry_room, view, water_view, basement, two_or_more_stories, garage_1_or_more, waterfront, ensuite, views, lake",2023-11-17T16:22:56.000000Z,,False,Kentucky,Frankfort,1991.0,0.0,425000.0,2.0,2.0,9191.0,2700.0,4.0,other,0,0.0,2.0,3.0,single_family,essentials
2871,{'href': 'https://ap.rdcpix.com/8cb40579bc72a3a16bc818eecac48500l-m1627007058s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': None}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","community_outdoor_space, dishwasher, laundry_room, single_story, garage_1_or_more, rental_property, farm, new_roof",2023-11-29T08:23:26.000000Z,,False,Kentucky,Frankfort,2016.0,0.0,275000.0,2.0,0.0,236966.0,1494.0,2.0,other,0,0.0,1.0,3.0,single_family,essentials
2872,{'href': 'https://ap.rdcpix.com/6b064da5c0bdecffdb888e21e8e1d200l-m198784307s-w1024_h768.jpg'},"{'plan_id': None, 'agents': [{'office_name': 'The Brokerage'}, {'office_name': None}], 'spec_id': None, 'type': 'mls'}","city_view, community_outdoor_space, dining_room, dishwasher, fireplace, hardwood_floors, lake_view, laundry_room, view, water_view, basement, two_or_more_stories, garage_1_or_more, garage_2_or_more, waterfront, big_lot, lake",2023-12-01T20:42:38.000000Z,,False,Kentucky,Frankfort,1994.0,0.0,325000.0,3.0,0.0,8843.0,2884.0,3.0,other,0,2.0,2.0,4.0,single_family,essentials
